Date,Resource,Utilization
2026-01-07 17:00:00,memory_utilization,76.288
2026-01-07 18:00:00,memory_utilization,69.967
2026-01-07 19:00:00,memory_utilization,69.079
2026-01-07 20:00:00,memory_utilization,69.456
2026-01-07 21:00:00,memory_utilization,63.497
2026-01-07 22:00:00,memory_utilization,64.915
2026-01-07 23:00:00,memory_utilization,62.635
2026-01-08 00:00:00,memory_utilization,62.577
2026-01-08 01:00:00,memory_utilization,64.069
2026-01-08 02:00:00,memory_utilization,61.539
2026-01-08 03:00:00,memory_utilization,52.316
2026-01-08 04:00:00,memory_utilization,53.686
2026-01-08 05:00:00,memory_utilization,59.75
2026-01-08 06:00:00,memory_utilization,60.376
2026-01-08 07:00:00,memory_utilization,59.853
2026-01-08 08:00:00,memory_utilization,66.46
2026-01-08 09:00:00,memory_utilization,69.419
2026-01-08 10:00:00,memory_utilization,71.345
2026-01-08 11:00:00,memory_utilization,75.628
2026-01-08 12:00:00,memory_utilization,85.025
2026-01-08 13:00:00,memory_utilization,81.345
2026-01-08 14:00:00,memory_utilization,93.135
2026-01-08 15:00:00,memory_utilization,81.238
2026-01-08 16:00:00,memory_utilization,77.754
2026-01-08 17:00:00,memory_utilization,77.336
2026-01-08 18:00:00,memory_utilization,76.13
2026-01-08 19:00:00,memory_utilization,74.148
2026-01-08 20:00:00,memory_utilization,79.268
2026-01-08 21:00:00,memory_utilization,61.57
2026-01-08 22:00:00,memory_utilization,67.215
2026-01-08 23:00:00,memory_utilization,61.491
2026-01-09 00:00:00,memory_utilization,50.708
2026-01-09 01:00:00,memory_utilization,61.236
2026-01-09 02:00:00,memory_utilization,63.33
2026-01-09 03:00:00,memory_utilization,53.133
2026-01-09 04:00:00,memory_utilization,58.591
2026-01-09 05:00:00,memory_utilization,51.934
2026-01-09 06:00:00,memory_utilization,56.77
2026-01-09 07:00:00,memory_utilization,71.216
2026-01-09 08:00:00,memory_utilization,66.768
2026-01-09 09:00:00,memory_utilization,66.68
2026-01-09 10:00:00,memory_utilization,76.283
2026-01-09 11:00:00,memory_utilization,75.027
2026-01-09 12:00:00,memory_utilization,77.21
2026-01-09 13:00:00,memory_utilization,84.478
2026-01-09 14:00:00,memory_utilization,75.399
2026-01-09 15:00:00,memory_utilization,76.29
2026-01-09 16:00:00,memory_utilization,80.407
2026-01-09 17:00:00,memory_utilization,82.594
2026-01-09 18:00:00,memory_utilization,81.471
2026-01-09 19:00:00,memory_utilization,69.079
2026-01-09 20:00:00,memory_utilization,74.003
2026-01-09 21:00:00,memory_utilization,62.307
2026-01-09 22:00:00,memory_utilization,72.483
2026-01-09 23:00:00,memory_utilization,55.216
2026-01-10 00:00:00,memory_utilization,60.563
2026-01-10 01:00:00,memory_utilization,49.457
2026-01-10 02:00:00,memory_utilization,62.415
2026-01-10 03:00:00,memory_utilization,55.732
2026-01-10 04:00:00,memory_utilization,48.913
2026-01-10 05:00:00,memory_utilization,53.307
2026-01-10 06:00:00,memory_utilization,62.327
2026-01-10 07:00:00,memory_utilization,66.596
2026-01-10 08:00:00,memory_utilization,64.103
2026-01-10 09:00:00,memory_utilization,67.804
2026-01-10 10:00:00,memory_utilization,74.285
2026-01-10 11:00:00,memory_utilization,73.655
2026-01-10 12:00:00,memory_utilization,68.454
2026-01-10 13:00:00,memory_utilization,72.073
2026-01-10 14:00:00,memory_utilization,77.741
2026-01-10 15:00:00,memory_utilization,82.252
2026-01-10 16:00:00,memory_utilization,83.073
2026-01-10 17:00:00,memory_utilization,77.002
2026-01-10 18:00:00,memory_utilization,72.073
2026-01-10 19:00:00,memory_utilization,71.505
2026-01-10 20:00:00,memory_utilization,61.339
2026-01-10 21:00:00,memory_utilization,60.819
2026-01-10 22:00:00,memory_utilization,54.588
2026-01-10 23:00:00,memory_utilization,49.998
2026-01-11 00:00:00,memory_utilization,56.02
2026-01-11 01:00:00,memory_utilization,54.099
2026-01-11 02:00:00,memory_utilization,56.219
2026-01-11 03:00:00,memory_utilization,55.938
2026-01-11 04:00:00,memory_utilization,55.638
2026-01-11 05:00:00,memory_utilization,59.133
2026-01-11 06:00:00,memory_utilization,58.64
2026-01-11 07:00:00,memory_utilization,63.83
2026-01-11 08:00:00,memory_utilization,61.258
2026-01-11 09:00:00,memory_utilization,69.861
2026-01-11 10:00:00,memory_utilization,74.267
2026-01-11 11:00:00,memory_utilization,70.08
2026-01-11 12:00:00,memory_utilization,75.612
2026-01-11 13:00:00,memory_utilization,73.452
2026-01-11 14:00:00,memory_utilization,74.364
2026-01-11 15:00:00,memory_utilization,70.981
2026-01-11 16:00:00,memory_utilization,81.754
2026-01-11 17:00:00,memory_utilization,78.865
2026-01-11 18:00:00,memory_utilization,73.756
2026-01-11 19:00:00,memory_utilization,78.054
2026-01-11 20:00:00,memory_utilization,64.159
2026-01-11 21:00:00,memory_utilization,77.176
2026-01-11 22:00:00,memory_utilization,58.003
2026-01-11 23:00:00,memory_utilization,57.95
2026-01-12 00:00:00,memory_utilization,57.871
2026-01-12 01:00:00,memory_utilization,60.541
2026-01-12 02:00:00,memory_utilization,62.466
2026-01-12 03:00:00,memory_utilization,58.145
2026-01-12 04:00:00,memory_utilization,68.815
2026-01-12 05:00:00,memory_utilization,63.052
2026-01-12 06:00:00,memory_utilization,65.712
2026-01-12 07:00:00,memory_utilization,62.727
2026-01-12 08:00:00,memory_utilization,72.488
2026-01-12 09:00:00,memory_utilization,72.85
2026-01-12 10:00:00,memory_utilization,73.391
2026-01-12 11:00:00,memory_utilization,75.053
2026-01-12 12:00:00,memory_utilization,94.219
2026-01-12 13:00:00,memory_utilization,80.76
2026-01-12 14:00:00,memory_utilization,75.219
2026-01-12 15:00:00,memory_utilization,78.622
2026-01-12 16:00:00,memory_utilization,80.674
2026-01-12 17:00:00,memory_utilization,81.777
2026-01-12 18:00:00,memory_utilization,79.35
2026-01-12 19:00:00,memory_utilization,77.083
2026-01-12 20:00:00,memory_utilization,67.388
2026-01-12 21:00:00,memory_utilization,69.226
2026-01-12 22:00:00,memory_utilization,60.268
2026-01-12 23:00:00,memory_utilization,59.083
2026-01-13 00:00:00,memory_utilization,55.703
2026-01-13 01:00:00,memory_utilization,53.169
2026-01-13 02:00:00,memory_utilization,64.041
2026-01-13 03:00:00,memory_utilization,62.59
2026-01-13 04:00:00,memory_utilization,65.247
2026-01-13 05:00:00,memory_utilization,62.485
2026-01-13 06:00:00,memory_utilization,68.676
2026-01-13 07:00:00,memory_utilization,58.898
2026-01-13 08:00:00,memory_utilization,75.143
2026-01-13 09:00:00,memory_utilization,74.837
2026-01-13 10:00:00,memory_utilization,80.0
2026-01-13 11:00:00,memory_utilization,81.267
2026-01-13 12:00:00,memory_utilization,76.357
2026-01-13 13:00:00,memory_utilization,75.019
2026-01-13 14:00:00,memory_utilization,79.376
2026-01-13 15:00:00,memory_utilization,85.37
2026-01-13 16:00:00,memory_utilization,84.815
2026-01-13 17:00:00,memory_utilization,72.636
2026-01-13 18:00:00,memory_utilization,72.103
2026-01-13 19:00:00,memory_utilization,70.516
2026-01-13 20:00:00,memory_utilization,69.257
2026-01-13 21:00:00,memory_utilization,61.146
2026-01-13 22:00:00,memory_utilization,57.97
2026-01-13 23:00:00,memory_utilization,58.504
2026-01-14 00:00:00,memory_utilization,61.155
2026-01-14 01:00:00,memory_utilization,53.64
2026-01-14 02:00:00,memory_utilization,58.573
2026-01-14 03:00:00,memory_utilization,64.872
2026-01-14 04:00:00,memory_utilization,54.287
2026-01-14 05:00:00,memory_utilization,61.688
2026-01-14 06:00:00,memory_utilization,70.348
2026-01-14 07:00:00,memory_utilization,66.045
2026-01-14 08:00:00,memory_utilization,68.392
2026-01-14 09:00:00,memory_utilization,80.201
2026-01-14 10:00:00,memory_utilization,75.765
2026-01-14 11:00:00,memory_utilization,85.322
2026-01-14 12:00:00,memory_utilization,83.869
2026-01-14 13:00:00,memory_utilization,81.227
2026-01-14 14:00:00,memory_utilization,85.766
2026-01-14 15:00:00,memory_utilization,84.579
2026-01-14 16:00:00,memory_utilization,86.901
2026-01-14 17:00:00,memory_utilization,77.166
2026-01-14 18:00:00,memory_utilization,77.646
2026-01-14 19:00:00,memory_utilization,74.256
2026-01-14 20:00:00,memory_utilization,74.997
2026-01-14 21:00:00,memory_utilization,63.262
2026-01-14 22:00:00,memory_utilization,70.597
2026-01-14 23:00:00,memory_utilization,65.376
2026-01-15 00:00:00,memory_utilization,54.571
2026-01-15 01:00:00,memory_utilization,66.016
2026-01-15 02:00:00,memory_utilization,70.754
2026-01-15 03:00:00,memory_utilization,65.02
2026-01-15 04:00:00,memory_utilization,68.363
2026-01-15 05:00:00,memory_utilization,63.58
2026-01-15 06:00:00,memory_utilization,57.348
2026-01-15 07:00:00,memory_utilization,59.348
2026-01-15 08:00:00,memory_utilization,72.967
2026-01-15 09:00:00,memory_utilization,71.856
2026-01-15 10:00:00,memory_utilization,73.155
2026-01-15 11:00:00,memory_utilization,79.918
2026-01-15 12:00:00,memory_utilization,85.234
2026-01-15 13:00:00,memory_utilization,76.109
2026-01-15 14:00:00,memory_utilization,81.556
2026-01-15 15:00:00,memory_utilization,90.958
2026-01-15 16:00:00,memory_utilization,76.852
2026-01-15 17:00:00,memory_utilization,84.688
2026-01-15 18:00:00,memory_utilization,75.448
2026-01-15 19:00:00,memory_utilization,77.725
2026-01-15 20:00:00,memory_utilization,77.395
2026-01-15 21:00:00,memory_utilization,72.527
2026-01-15 22:00:00,memory_utilization,70.49
2026-01-15 23:00:00,memory_utilization,57.719
2026-01-16 00:00:00,memory_utilization,67.156
2026-01-16 01:00:00,memory_utilization,56.143
2026-01-16 02:00:00,memory_utilization,61.314
2026-01-16 03:00:00,memory_utilization,61.734
2026-01-16 04:00:00,memory_utilization,64.085
2026-01-16 05:00:00,memory_utilization,65.27
2026-01-16 06:00:00,memory_utilization,61.869
2026-01-16 07:00:00,memory_utilization,62.251
2026-01-16 08:00:00,memory_utilization,76.486
2026-01-16 09:00:00,memory_utilization,76.177
2026-01-16 10:00:00,memory_utilization,83.907
2026-01-16 11:00:00,memory_utilization,80.44
2026-01-16 12:00:00,memory_utilization,75.562
2026-01-16 13:00:00,memory_utilization,88.636
2026-01-16 14:00:00,memory_utilization,82.38
2026-01-16 15:00:00,memory_utilization,85.551
2026-01-16 16:00:00,memory_utilization,79.423
2026-01-16 17:00:00,memory_utilization,88.993
2026-01-16 18:00:00,memory_utilization,73.921
2026-01-16 19:00:00,memory_utilization,73.741
2026-01-16 20:00:00,memory_utilization,72.877
2026-01-16 21:00:00,memory_utilization,63.791
2026-01-16 22:00:00,memory_utilization,68.029
2026-01-16 23:00:00,memory_utilization,71.968
2026-01-17 00:00:00,memory_utilization,54.492
2026-01-17 01:00:00,memory_utilization,57.74
2026-01-17 02:00:00,memory_utilization,41.626
2026-01-17 03:00:00,memory_utilization,55.605
2026-01-17 04:00:00,memory_utilization,55.451
2026-01-17 05:00:00,memory_utilization,54.849
2026-01-17 06:00:00,memory_utilization,66.852
2026-01-17 07:00:00,memory_utilization,62.726
2026-01-17 08:00:00,memory_utilization,66.594
2026-01-17 09:00:00,memory_utilization,68.719
2026-01-17 10:00:00,memory_utilization,63.933
2026-01-17 11:00:00,memory_utilization,70.36
2026-01-17 12:00:00,memory_utilization,82.751
2026-01-17 13:00:00,memory_utilization,68.612
2026-01-17 14:00:00,memory_utilization,75.757
2026-01-17 15:00:00,memory_utilization,77.2
2026-01-17 16:00:00,memory_utilization,86.735
2026-01-17 17:00:00,memory_utilization,79.971
2026-01-17 18:00:00,memory_utilization,70.875
2026-01-17 19:00:00,memory_utilization,77.307
2026-01-17 20:00:00,memory_utilization,63.994
2026-01-17 21:00:00,memory_utilization,69.655
2026-01-17 22:00:00,memory_utilization,54.939
2026-01-17 23:00:00,memory_utilization,64.632
2026-01-18 00:00:00,memory_utilization,55.346
2026-01-18 01:00:00,memory_utilization,51.053
2026-01-18 02:00:00,memory_utilization,54.719
2026-01-18 03:00:00,memory_utilization,57.619
2026-01-18 04:00:00,memory_utilization,54.975
2026-01-18 05:00:00,memory_utilization,62.143
2026-01-18 06:00:00,memory_utilization,58.962
2026-01-18 07:00:00,memory_utilization,67.891
2026-01-18 08:00:00,memory_utilization,70.124
2026-01-18 09:00:00,memory_utilization,70.732
2026-01-18 10:00:00,memory_utilization,71.742
2026-01-18 11:00:00,memory_utilization,77.21
2026-01-18 12:00:00,memory_utilization,81.129
2026-01-18 13:00:00,memory_utilization,89.903
2026-01-18 14:00:00,memory_utilization,84.718
2026-01-18 15:00:00,memory_utilization,84.51
2026-01-18 16:00:00,memory_utilization,93.892
2026-01-18 17:00:00,memory_utilization,79.14
2026-01-18 18:00:00,memory_utilization,76.516
2026-01-18 19:00:00,memory_utilization,74.737
2026-01-18 20:00:00,memory_utilization,63.084
2026-01-18 21:00:00,memory_utilization,62.822
2026-01-18 22:00:00,memory_utilization,59.634
2026-01-18 23:00:00,memory_utilization,62.936
2026-01-19 00:00:00,memory_utilization,62.013
2026-01-19 01:00:00,memory_utilization,62.394
2026-01-19 02:00:00,memory_utilization,66.749
2026-01-19 03:00:00,memory_utilization,66.055
2026-01-19 04:00:00,memory_utilization,62.147
2026-01-19 05:00:00,memory_utilization,61.531
2026-01-19 06:00:00,memory_utilization,73.06
2026-01-19 07:00:00,memory_utilization,74.166
2026-01-19 08:00:00,memory_utilization,65.389
2026-01-19 09:00:00,memory_utilization,74.978
2026-01-19 10:00:00,memory_utilization,80.284
2026-01-19 11:00:00,memory_utilization,85.853
2026-01-19 12:00:00,memory_utilization,88.435
2026-01-19 13:00:00,memory_utilization,86.521
2026-01-19 14:00:00,memory_utilization,88.454
2026-01-19 15:00:00,memory_utilization,85.458
2026-01-19 16:00:00,memory_utilization,80.587
2026-01-19 17:00:00,memory_utilization,80.761
2026-01-19 18:00:00,memory_utilization,79.695
2026-01-19 19:00:00,memory_utilization,76.55
2026-01-19 20:00:00,memory_utilization,64.208
2026-01-19 21:00:00,memory_utilization,68.561
2026-01-19 22:00:00,memory_utilization,67.953
2026-01-19 23:00:00,memory_utilization,63.798
2026-01-20 00:00:00,memory_utilization,62.082
2026-01-20 01:00:00,memory_utilization,64.575
2026-01-20 02:00:00,memory_utilization,56.349
2026-01-20 03:00:00,memory_utilization,54.031
2026-01-20 04:00:00,memory_utilization,61.647
2026-01-20 05:00:00,memory_utilization,69.133
2026-01-20 06:00:00,memory_utilization,76.254
2026-01-20 07:00:00,memory_utilization,74.639
2026-01-20 08:00:00,memory_utilization,66.511
2026-01-20 09:00:00,memory_utilization,75.814
2026-01-20 10:00:00,memory_utilization,81.171
2026-01-20 11:00:00,memory_utilization,83.279
2026-01-20 12:00:00,memory_utilization,87.013
2026-01-20 13:00:00,memory_utilization,80.948
2026-01-20 14:00:00,memory_utilization,86.285
2026-01-20 15:00:00,memory_utilization,87.671
2026-01-20 16:00:00,memory_utilization,88.517
2026-01-20 17:00:00,memory_utilization,78.471
2026-01-20 18:00:00,memory_utilization,78.306
2026-01-20 19:00:00,memory_utilization,63.637
2026-01-20 20:00:00,memory_utilization,70.961
2026-01-20 21:00:00,memory_utilization,68.358
2026-01-20 22:00:00,memory_utilization,63.006
2026-01-20 23:00:00,memory_utilization,66.465
2026-01-21 00:00:00,memory_utilization,63.468
2026-01-21 01:00:00,memory_utilization,51.271
2026-01-21 02:00:00,memory_utilization,63.254
2026-01-21 03:00:00,memory_utilization,57.961
2026-01-21 04:00:00,memory_utilization,66.248
2026-01-21 05:00:00,memory_utilization,59.335
2026-01-21 06:00:00,memory_utilization,68.398
2026-01-21 07:00:00,memory_utilization,69.744
2026-01-21 08:00:00,memory_utilization,75.8
2026-01-21 09:00:00,memory_utilization,78.031
2026-01-21 10:00:00,memory_utilization,79.044
2026-01-21 11:00:00,memory_utilization,75.142
2026-01-21 12:00:00,memory_utilization,77.362
2026-01-21 13:00:00,memory_utilization,83.046
2026-01-21 14:00:00,memory_utilization,86.351
2026-01-21 15:00:00,memory_utilization,82.96
2026-01-21 16:00:00,memory_utilization,87.946
2026-01-21 17:00:00,memory_utilization,81.535
2026-01-21 18:00:00,memory_utilization,75.639
2026-01-21 19:00:00,memory_utilization,76.197
2026-01-21 20:00:00,memory_utilization,75.629
2026-01-21 21:00:00,memory_utilization,73.037
2026-01-21 22:00:00,memory_utilization,77.928
2026-01-21 23:00:00,memory_utilization,62.724
2026-01-22 00:00:00,memory_utilization,63.812
2026-01-22 01:00:00,memory_utilization,65.13
2026-01-22 02:00:00,memory_utilization,62.491
2026-01-22 03:00:00,memory_utilization,60.532
2026-01-22 04:00:00,memory_utilization,56.505
2026-01-22 05:00:00,memory_utilization,63.623
2026-01-22 06:00:00,memory_utilization,63.311
2026-01-22 07:00:00,memory_utilization,62.959
2026-01-22 08:00:00,memory_utilization,70.738
2026-01-22 09:00:00,memory_utilization,72.604
2026-01-22 10:00:00,memory_utilization,83.671
2026-01-22 11:00:00,memory_utilization,86.261
2026-01-22 12:00:00,memory_utilization,80.661
2026-01-22 13:00:00,memory_utilization,85.096
2026-01-22 14:00:00,memory_utilization,77.533
2026-01-22 15:00:00,memory_utilization,83.961
2026-01-22 16:00:00,memory_utilization,87.247
2026-01-22 17:00:00,memory_utilization,87.488
2026-01-22 18:00:00,memory_utilization,77.331
2026-01-22 19:00:00,memory_utilization,83.279
2026-01-22 20:00:00,memory_utilization,67.354
2026-01-22 21:00:00,memory_utilization,65.606
2026-01-22 22:00:00,memory_utilization,72.516
2026-01-22 23:00:00,memory_utilization,74.856
2026-01-23 00:00:00,memory_utilization,67.079
2026-01-23 01:00:00,memory_utilization,63.229
2026-01-23 02:00:00,memory_utilization,52.064
2026-01-23 03:00:00,memory_utilization,53.355
2026-01-23 04:00:00,memory_utilization,65.331
2026-01-23 05:00:00,memory_utilization,64.818
2026-01-23 06:00:00,memory_utilization,63.583
2026-01-23 07:00:00,memory_utilization,72.352
2026-01-23 08:00:00,memory_utilization,75.724
2026-01-23 09:00:00,memory_utilization,82.994
2026-01-23 10:00:00,memory_utilization,81.867
2026-01-23 11:00:00,memory_utilization,89.829
2026-01-23 12:00:00,memory_utilization,85.652
2026-01-23 13:00:00,memory_utilization,86.252
2026-01-23 14:00:00,memory_utilization,92.578
2026-01-23 15:00:00,memory_utilization,81.973
2026-01-23 16:00:00,memory_utilization,99.0
2026-01-23 17:00:00,memory_utilization,85.672
2026-01-23 18:00:00,memory_utilization,83.232
2026-01-23 19:00:00,memory_utilization,81.077
2026-01-23 20:00:00,memory_utilization,84.75
2026-01-23 21:00:00,memory_utilization,76.239
2026-01-23 22:00:00,memory_utilization,61.375
2026-01-23 23:00:00,memory_utilization,73.95
2026-01-24 00:00:00,memory_utilization,58.264
2026-01-24 01:00:00,memory_utilization,59.324
2026-01-24 02:00:00,memory_utilization,52.001
2026-01-24 03:00:00,memory_utilization,61.455
2026-01-24 04:00:00,memory_utilization,56.784
2026-01-24 05:00:00,memory_utilization,62.467
2026-01-24 06:00:00,memory_utilization,63.049
2026-01-24 07:00:00,memory_utilization,77.006
2026-01-24 08:00:00,memory_utilization,80.416
2026-01-24 09:00:00,memory_utilization,73.861
2026-01-24 10:00:00,memory_utilization,76.861
2026-01-24 11:00:00,memory_utilization,77.177
2026-01-24 12:00:00,memory_utilization,86.499
2026-01-24 13:00:00,memory_utilization,80.542
2026-01-24 14:00:00,memory_utilization,80.506
2026-01-24 15:00:00,memory_utilization,87.115
2026-01-24 16:00:00,memory_utilization,78.35
2026-01-24 17:00:00,memory_utilization,78.964
2026-01-24 18:00:00,memory_utilization,68.778
2026-01-24 19:00:00,memory_utilization,77.33
2026-01-24 20:00:00,memory_utilization,80.425
2026-01-24 21:00:00,memory_utilization,71.239
2026-01-24 22:00:00,memory_utilization,72.066
2026-01-24 23:00:00,memory_utilization,58.059
2026-01-25 00:00:00,memory_utilization,61.582
2026-01-25 01:00:00,memory_utilization,54.504
2026-01-25 02:00:00,memory_utilization,57.69
2026-01-25 03:00:00,memory_utilization,63.117
2026-01-25 04:00:00,memory_utilization,60.982
2026-01-25 05:00:00,memory_utilization,55.335
2026-01-25 06:00:00,memory_utilization,58.326
2026-01-25 07:00:00,memory_utilization,60.907
2026-01-25 08:00:00,memory_utilization,73.394
2026-01-25 09:00:00,memory_utilization,84.38
2026-01-25 10:00:00,memory_utilization,83.785
2026-01-25 11:00:00,memory_utilization,69.996
2026-01-25 12:00:00,memory_utilization,88.507
2026-01-25 13:00:00,memory_utilization,87.3
2026-01-25 14:00:00,memory_utilization,75.319
2026-01-25 15:00:00,memory_utilization,81.138
2026-01-25 16:00:00,memory_utilization,86.951
2026-01-25 17:00:00,memory_utilization,82.336
2026-01-25 18:00:00,memory_utilization,70.572
2026-01-25 19:00:00,memory_utilization,77.295
2026-01-25 20:00:00,memory_utilization,60.465
2026-01-25 21:00:00,memory_utilization,66.951
2026-01-25 22:00:00,memory_utilization,70.879
2026-01-25 23:00:00,memory_utilization,62.814
2026-01-26 00:00:00,memory_utilization,63.413
2026-01-26 01:00:00,memory_utilization,69.174
2026-01-26 02:00:00,memory_utilization,69.21
2026-01-26 03:00:00,memory_utilization,71.313
2026-01-26 04:00:00,memory_utilization,70.351
2026-01-26 05:00:00,memory_utilization,73.312
2026-01-26 06:00:00,memory_utilization,74.073
2026-01-26 07:00:00,memory_utilization,74.648
2026-01-26 08:00:00,memory_utilization,76.892
2026-01-26 09:00:00,memory_utilization,78.382
2026-01-26 10:00:00,memory_utilization,76.418
2026-01-26 11:00:00,memory_utilization,80.207
2026-01-26 12:00:00,memory_utilization,85.498
2026-01-26 13:00:00,memory_utilization,89.332
2026-01-26 14:00:00,memory_utilization,95.756
2026-01-26 15:00:00,memory_utilization,87.952
2026-01-26 16:00:00,memory_utilization,91.998
2026-01-26 17:00:00,memory_utilization,90.488
2026-01-26 18:00:00,memory_utilization,81.467
2026-01-26 19:00:00,memory_utilization,82.721
2026-01-26 20:00:00,memory_utilization,75.442
2026-01-26 21:00:00,memory_utilization,80.183
2026-01-26 22:00:00,memory_utilization,73.875
2026-01-26 23:00:00,memory_utilization,62.276
2026-01-27 00:00:00,memory_utilization,67.147
2026-01-27 01:00:00,memory_utilization,73.399
2026-01-27 02:00:00,memory_utilization,63.862
2026-01-27 03:00:00,memory_utilization,67.433
2026-01-27 04:00:00,memory_utilization,69.141
2026-01-27 05:00:00,memory_utilization,63.154
2026-01-27 06:00:00,memory_utilization,73.394
2026-01-27 07:00:00,memory_utilization,66.783
2026-01-27 08:00:00,memory_utilization,73.748
2026-01-27 09:00:00,memory_utilization,85.378
2026-01-27 10:00:00,memory_utilization,84.696
2026-01-27 11:00:00,memory_utilization,83.893
2026-01-27 12:00:00,memory_utilization,89.573
2026-01-27 13:00:00,memory_utilization,88.257
2026-01-27 14:00:00,memory_utilization,89.047
2026-01-27 15:00:00,memory_utilization,91.877
2026-01-27 16:00:00,memory_utilization,83.775
2026-01-27 17:00:00,memory_utilization,85.725
2026-01-27 18:00:00,memory_utilization,81.495
2026-01-27 19:00:00,memory_utilization,72.252
2026-01-27 20:00:00,memory_utilization,72.49
2026-01-27 21:00:00,memory_utilization,81.845
2026-01-27 22:00:00,memory_utilization,73.052
2026-01-27 23:00:00,memory_utilization,62.043
2026-01-28 00:00:00,memory_utilization,59.07
2026-01-28 01:00:00,memory_utilization,65.03
2026-01-28 02:00:00,memory_utilization,73.006
2026-01-28 03:00:00,memory_utilization,64.693
2026-01-28 04:00:00,memory_utilization,73.379
2026-01-28 05:00:00,memory_utilization,70.528
2026-01-28 06:00:00,memory_utilization,73.628
2026-01-28 07:00:00,memory_utilization,67.506
2026-01-28 08:00:00,memory_utilization,81.996
2026-01-28 09:00:00,memory_utilization,78.757
2026-01-28 10:00:00,memory_utilization,87.659
2026-01-28 11:00:00,memory_utilization,81.776
2026-01-28 12:00:00,memory_utilization,88.658
2026-01-28 13:00:00,memory_utilization,90.749
2026-01-28 14:00:00,memory_utilization,88.646
2026-01-28 15:00:00,memory_utilization,91.048
2026-01-28 16:00:00,memory_utilization,86.512
2026-01-28 17:00:00,memory_utilization,82.71
2026-01-28 18:00:00,memory_utilization,91.515
2026-01-28 19:00:00,memory_utilization,85.857
2026-01-28 20:00:00,memory_utilization,73.72
2026-01-28 21:00:00,memory_utilization,77.278
2026-01-28 22:00:00,memory_utilization,67.847
2026-01-28 23:00:00,memory_utilization,63.169
2026-01-29 00:00:00,memory_utilization,72.373
2026-01-29 01:00:00,memory_utilization,57.502
2026-01-29 02:00:00,memory_utilization,70.266
2026-01-29 03:00:00,memory_utilization,64.795
2026-01-29 04:00:00,memory_utilization,66.218
2026-01-29 05:00:00,memory_utilization,71.249
2026-01-29 06:00:00,memory_utilization,74.61
2026-01-29 07:00:00,memory_utilization,70.484
2026-01-29 08:00:00,memory_utilization,81.329
2026-01-29 09:00:00,memory_utilization,81.431
2026-01-29 10:00:00,memory_utilization,77.496
2026-01-29 11:00:00,memory_utilization,85.43
2026-01-29 12:00:00,memory_utilization,95.111
2026-01-29 13:00:00,memory_utilization,97.804
2026-01-29 14:00:00,memory_utilization,93.435
2026-01-29 15:00:00,memory_utilization,83.505
2026-01-29 16:00:00,memory_utilization,90.729
2026-01-29 17:00:00,memory_utilization,90.642
2026-01-29 18:00:00,memory_utilization,87.549
2026-01-29 19:00:00,memory_utilization,84.969
2026-01-29 20:00:00,memory_utilization,79.772
2026-01-29 21:00:00,memory_utilization,74.506
2026-01-29 22:00:00,memory_utilization,68.95
2026-01-29 23:00:00,memory_utilization,60.035
2026-01-30 00:00:00,memory_utilization,69.334
2026-01-30 01:00:00,memory_utilization,67.385
2026-01-30 02:00:00,memory_utilization,68.852
2026-01-30 03:00:00,memory_utilization,59.803
2026-01-30 04:00:00,memory_utilization,70.933
2026-01-30 05:00:00,memory_utilization,79.905
2026-01-30 06:00:00,memory_utilization,72.528
2026-01-30 07:00:00,memory_utilization,74.74
2026-01-30 08:00:00,memory_utilization,79.717
2026-01-30 09:00:00,memory_utilization,91.458
2026-01-30 10:00:00,memory_utilization,79.09
2026-01-30 11:00:00,memory_utilization,87.727
2026-01-30 12:00:00,memory_utilization,84.638
2026-01-30 13:00:00,memory_utilization,87.118
2026-01-30 14:00:00,memory_utilization,90.032
2026-01-30 15:00:00,memory_utilization,96.626
2026-01-30 16:00:00,memory_utilization,97.713
2026-01-30 17:00:00,memory_utilization,89.06
2026-01-30 18:00:00,memory_utilization,82.469
2026-01-30 19:00:00,memory_utilization,93.94
2026-01-30 20:00:00,memory_utilization,76.25
2026-01-30 21:00:00,memory_utilization,72.444
2026-01-30 22:00:00,memory_utilization,63.549
2026-01-30 23:00:00,memory_utilization,76.937
2026-01-31 00:00:00,memory_utilization,67.834
2026-01-31 01:00:00,memory_utilization,73.901
2026-01-31 02:00:00,memory_utilization,54.473
2026-01-31 03:00:00,memory_utilization,69.139
2026-01-31 04:00:00,memory_utilization,63.415
2026-01-31 05:00:00,memory_utilization,69.02
2026-01-31 06:00:00,memory_utilization,59.254
2026-01-31 07:00:00,memory_utilization,77.746
2026-01-31 08:00:00,memory_utilization,77.462
2026-01-31 09:00:00,memory_utilization,76.458
2026-01-31 10:00:00,memory_utilization,82.791
2026-01-31 11:00:00,memory_utilization,78.241
2026-01-31 12:00:00,memory_utilization,81.096
2026-01-31 13:00:00,memory_utilization,82.893
2026-01-31 14:00:00,memory_utilization,76.373
2026-01-31 15:00:00,memory_utilization,89.555
2026-01-31 16:00:00,memory_utilization,90.023
2026-01-31 17:00:00,memory_utilization,78.67
2026-01-31 18:00:00,memory_utilization,81.45
2026-01-31 19:00:00,memory_utilization,75.505
2026-01-31 20:00:00,memory_utilization,75.386
2026-01-31 21:00:00,memory_utilization,67.519
2026-01-31 22:00:00,memory_utilization,63.364
